Date,Close,High,Low,Open,Volume
2019-03-29,45.26216125488281,45.29313941789581,44.92617907983829,45.23356826498443,94256000
2019-04-01,45.569549560546875,45.67439173346239,44.88805543895594,45.66486194899173,111448000
2019-04-02,46.23197555541992,46.33682135310815,45.52427005695858,45.5337998404147,91062800
2019-04-03,46.548892974853516,46.822918780518556,46.024664003423624,46.04849391519191,93087200
2019-04-04,46.62990951538086,46.79194128270273,46.02228311605566,46.41545121424215,76457200
2019-04-05,46.94206237792969,46.965892290363215,46.68709613144077,46.811005131413616,74106400
2019-04-08,47.680747985839844,47.7117225101516,46.78479559908021,46.8038588026213,103526800
2019-04-09,47.53776931762695,48.33602404124384,47.47343146891006,47.733164400421316,143072800
2019-04-10,47.80464553833008,47.833242156932975,47.22323065116516,47.34237292686506,86781200
2019-04-11,47.40671920776367,47.89520335222447,47.28519537386603,47.85946211752939,83603200
2019-04-12,47.38765335083008,47.69027578606465,46.75381913013985,47.46628769869107,111042800
2019-04-15,47.47344207763672,47.621181009035936,47.182734561059235,47.31855853470994,70146400
2019-04-16,47.47820281982422,47.983364968636586,47.3137858769923,47.52824418170382,102785600
2019-04-17,48.40275192260742,48.462323072559556,47.32570451341118,47.547307445984586,115627200
2019-04-18,48.57669448852539,48.64579541672132,48.25739402484164,48.400362590881734,96783200
2019-04-22,48.73634719848633,48.83404475360525,48.214503361460345,48.33126412020742,77758000
2019-04-23,49.43928527832031,49.50362313511346,48.58622601734535,48.71251655805477,93292000
2019-04-24,49.36304473876953,49.677578559143974,49.33683328407709,49.41070093750083,70162400
2019-04-25,48.91505813598633,49.5060028744457,48.87693173068337,49.28439996099873,74172800
2019-04-26,48.68153762817383,48.848336097417246,48.16207538289125,48.82450618641079,74596400
2019-04-29,48.755409240722656,49.079476422813116,48.576695801391914,48.705367877898986,88818800
2019-04-30,47.81656265258789,48.467078489226644,47.44483931736575,48.386062610715946,186139600
2019-05-01,50.163673400878906,51.30505499845377,49.85628424061624,50.01117140720834,259309200
2019-05-02,49.837223052978516,50.671219159962654,49.59417537681596,50.00164001010491,127985200
2019-05-03,50.45676040649414,50.478205146321336,50.094566822586664,50.25183551985448,83569600
2019-05-06,49.67755889892578,49.76334147706705,48.49090293124945,48.679146114316794,129772400
2019-05-07,48.33841323852539,49.42499041337888,47.854695800035216,49.05803373574075,155054800
2019-05-08,48.34794235229492,48.92935733960514,48.073916525359294,48.109657759852,105358000
2019-05-09,47.82848358154297,48.05723475366527,46.86104872008744,47.75223076687932,139634400
2019-05-10,47.1658935546875,47.56536448730354,46.11101450339134,47.22330340337194,164834800
2019-05-13,44.42463684082031,45.32403587911326,43.73812763352999,44.90065057528068,229722400
2019-05-14,45.127891540527344,45.37666024246978,44.35048432829495,44.58968654744338,146118800
2019-05-15,45.66848373413086,45.86702199876712,44.49639441030362,44.55619496049758,106178800
2019-05-16,45.46756362915039,46.03925685450639,45.170951528362195,45.42689968507999,132125600
2019-05-17,45.2092170715332,45.663699804341405,44.67340281448622,44.7140667516376,131516400
2019-05-20,43.7955322265625,44.09692935038118,43.12337459318291,43.89839107594167,154449200
2019-05-21,44.6351318359375,44.970013454882476,44.180645467442574,44.30503163302324,113459200
2019-05-22,43.72138214111328,44.42224655428425,43.66636665166303,44.17108348949689,118994400
2019-05-23,42.975059509277344,43.185554921105776,42.532534068052065,43.00854766456381,146118800
2019-05-24,42.810020446777344,43.56829102566304,42.72629821206873,43.10423814743245,94858800
2019-05-28,42.63299560546875,43.197512791475035,42.55645282004388,42.79804566302026,111792800
2019-05-29,42.429683685302734,42.90091226999758,42.099583510254305,42.200047987456955,113924800
2019-05-30,42.64976119995117,42.87221753680418,42.259860370916826,42.5660389538605,84873600
2019-05-31,41.87713623046875,42.575606305283934,41.8579996140433,42.15460804379681,108174400
2019-06-03,41.45374298095703,42.55885600339575,40.728960589625665,42.00390878409617,161584400
2019-06-04,42.97029495239258,43.0157439669586,41.74558051747907,41.96564616438153,123872000
2019-06-05,43.663978576660156,44.250027028807736,43.329096875378795,44.0801918196271,119093600
2019-06-06,44.30504608154297,44.364846650851824,43.570693338460366,43.79315335425661,90105200
2019-06-07,45.48430252075195,45.90769148933359,44.43659923654732,44.61360655057878,122737600
2019-06-10,46.06555938720703,46.732931908705964,45.835923672858236,45.88137267413092,104883600
2019-06-11,46.5989875793457,46.88363882764626,46.30955491422111,46.610948421278835,107731600
2019-06-12,46.450679779052734,46.87645943951271,46.25931727268128,46.39326993216043,73012800
2019-06-13,46.44111251831055,47.072606273434246,46.30955420885947,46.57267447769808,86698400
2019-06-14,46.10383987426758,46.30715958311369,45.52018583958195,45.8191886319466,75046000
2019-06-17,46.3789176940918,46.63486581817367,45.96748958898146,46.14210618535647,58676400
2019-06-18,47.46967697143555,47.90980815375586,46.69466416124891,46.8955931379687,106204000
2019-06-19,47.330936431884766,47.811735172431156,47.19698378872574,47.76389181421512,84496800
2019-06-20,47.711273193359375,47.98635426785553,47.369212143833636,47.9289444249456,86056000
2019-06-21,47.54861831665039,48.04376867773491,47.397919745896615,47.553403383165076,191202400
2019-06-24,47.500770568847656,47.87871046099822,47.402696796530876,47.49120043743662,72881600
2019-06-25,46.780784606933594,47.663437821269206,46.713804620677834,47.46489952077428,84281200
2019-06-26,47.792606353759766,48.07725759186515,47.20656161939147,47.30702611814578,104270000
2019-06-27,47.77824783325195,48.215988288918595,47.737583898017675,47.90980612080103,83598800
2019-06-28,47.34291458129883,47.72085461978885,47.13480976672624,47.52470699920637,124442400
2019-07-01,48.21121597290039,48.914471197496404,47.9959317500997,48.59872246403011,109012000
2019-07-02,48.493465423583984,48.5891485023053,48.165759547562075,48.177720388644275,67740800
2019-07-03,48.895328521728516,48.90250429660593,48.483900395720205,48.62502883489124,45448000
2019-07-05,48.85226821899414,49.05559156534589,48.534128829376186,48.641772747995475,69062000
2019-07-08,47.8452262878418,48.1753228503153,47.460110590009364,48.03419442469582,101354400
2019-07-09,48.137046813964844,48.20162877299694,47.55578363312732,47.649072334998095,82312000
2019-07-10,48.61306381225586,48.73266491650779,48.21359656204675,48.28296724647705,71588400
2019-07-11,48.259056091308594,48.89054991349479,48.24948960685378,48.63221103397268,80767200
2019-07-12,48.62981414794922,48.79725497916496,48.36669023465564,48.42649079222815,70380800
2019-07-15,49.0866813659668,49.24455203210926,48.797245119823614,48.818772440215454,67789600
2019-07-16,48.91685104370117,49.30196674070282,48.6776488381085,48.93837836621987,67467200
2019-07-17,48.64177322387695,49.057982753514956,48.62263660815599,48.80921404901501,56430000
2019-07-18,49.1943244934082,49.246949268510306,48.725486583390186,48.797247972159944,74162400
2019-07-19,48.459964752197266,49.39524607443373,48.4049492773408,49.2254109347438,83717200
2019-07-22,49.567481994628906,49.569872702739694,48.70396187494887,48.71352835732806,89111600
2019-07-23,49.954994201660156,49.971740110187,49.58423000504602,49.864099833734244,73420800
2019-07-24,49.914329528808594,50.029145578681785,49.5555261792605,49.67512729577653,59966400
2019-07-25,49.519649505615234,50.050678778547585,49.450278810987754,49.96695653329002,55638400
2019-07-26,49.691871643066406,50.1678817358878,49.54834884778114,49.62967672847252,70475600
2019-07-29,50.155921936035156,50.385557683272346,49.85931350619357,49.864098572785444,86693600
2019-07-30,49.940635681152344,50.27073588947548,49.58900815053056,49.93585061510733,135742800
2019-07-31,50.95964813232422,52.952203406591565,50.54343853369576,51.76815294335434,277125600
2019-08-01,49.85691452026367,52.153257179746014,49.452665854213244,51.16535089156151,216071600
2019-08-02,48.802032470703125,49.37850698227008,48.2303393750456,49.16322646839944,163448400
2019-08-05,46.24736404418945,47.517527460024354,46.06557164067767,47.3596567424727,209572000
2019-08-06,47.12283706665039,47.37878519253508,46.414796893585645,46.957786951818015,143299200
2019-08-07,47.61081314086914,47.73519932999547,46.36218078247986,46.74251147526255,133457600
2019-08-08,48.660892486572266,48.68481416197108,47.69451738938441,47.888270550335136,108038000
2019-08-09,48.259918212890625,48.6849121066314,47.85172652260763,48.33435204748465,98478800
2019-08-12,48.13746643066406,48.51444257030938,47.81811826695935,47.93097076329877,89927600
2019-08-13,50.17599868774414,50.93715015941955,48.13745486807871,48.267116866849314,188874000
2019-08-14,48.68252182006836,49.568532297848215,48.64410316767906,48.78096824288931,146189600
2019-08-15,48.44001007080078,49.256386268391125,47.94297838198592,48.85300141700887,108909600
2019-08-16,49.58292770385742,49.741401862998586,48.94423148463047,49.049880924057916,110481600
2019-08-19,50.507362365722656,51.078824190677665,50.43052506876509,50.57218971325113,97654400
2019-08-20,50.509769439697266,51.22770292346297,50.50016660809505,50.63462823335315,107537200
2019-08-21,51.057212829589844,51.29972366781528,50.80749895306689,51.141253161466004,86141600
2019-08-22,51.01400375366211,51.48942268562583,50.60341217800857,51.189283823360064,89014800
2019-08-23,48.656105041503906,50.91555099493653,48.262323049739784,50.28645752648354,187272000
2019-08-26,49.580535888671875,49.74861290398016,49.23717515529538,49.429264742992345,104174400
2019-08-27,49.02107620239258,50.075163637483826,48.869805058122104,49.909486415436,103493200
2019-08-28,49.35001754760742,49.395639227523624,48.819374246211396,49.006660548328036,63755200
2019-08-29,50.18561553955078,50.260053051987526,49.621356699521705,50.0631602076527,83962000
2019-08-30,50.12078094482422,50.5313687808023,49.751007883111264,50.46173818969739,84573600
2019-09-03,49.39084243774414,49.69818428979416,49.03547910827453,49.56612247903739,80092000
2019-09-04,50.22883224487305,50.29846283883695,49.77982574387522,50.036742667870506,76752400
2019-09-05,51.21089172363281,51.376568957870155,50.785894078911504,50.903549829089826,95654800
2019-09-06,51.206085205078125,51.4846149241543,51.02600190350711,51.39577500112992,77449200
2019-09-09,51.42458724975586,51.96964040269282,50.680245133535024,51.585461226459756,109237600
2019-09-10,52.03207015991211,52.051279485915714,50.83391821884729,51.35015557390354,127111600
2019-09-11,53.68643569946289,53.71525152055803,52.27938461882768,52.3610251708255,177158400
2019-09-12,53.566375732421875,54.36594600540606,53.51115121424335,53.976967258907166,128906800
2019-09-13,52.5243034362793,53.01412847110816,52.10891225668283,52.824442313058036,159053200
2019-09-16,52.8004264831543,52.85565467101706,52.238567419766575,52.279385864836165,84632400
2019-09-17,52.99250030517578,53.021316118376966,52.61312446162296,52.814820498817916,73274800
2019-09-18,53.48954391479492,53.508753239988586,52.6899736146539,53.07895237436418,101360000
2019-09-19,53.054935455322266,53.72724341657254,52.91326716138404,53.307049108889316,88242400
2019-09-20,52.27938461303711,53.439121573319625,52.21695705097918,53.155792256513266,221652400
2019-09-23,52.517093658447266,52.78601688512093,52.2601730542611,52.572318178824,76662000
2019-09-24,52.26737594604492,53.42231327005474,52.149723866608696,53.07174949586762,124763200
2019-09-25,53.071739196777344,53.184591670853635,52.137707462518556,52.47626488474743,87613600
2019-09-26,52.79801940917969,53.05013674812319,52.543502278670516,52.824431771617654,75334000
2019-09-27,52.541114807128906,53.05495243556893,52.17134164629169,52.954102545300756,101408000
2019-09-30,53.777671813964844,53.92413970007018,53.01411677472275,53.040529136604164,103909600
2019-10-01,53.92654800415039,54.798152420020195,53.832904827025864,54.041803963537824,139223200
2019-10-02,52.57472229003906,53.68403427770665,52.32740451351937,53.559175493563515,138449200
2019-10-03,53.021331787109375,53.05494719260859,51.6550991210978,52.44746277412271,114426000
2019-10-04,54.507606506347656,54.622862444828854,53.75846122523863,54.17865555013315,138478800
2019-10-07,54.519615173339844,55.20873272385884,54.2266793952243,54.32992905331613,122306000
2019-10-08,53.88091278076172,54.75972001542837,53.86410691411583,54.22187366190399,111820000
2019-10-09,54.51240539550781,54.694888454476924,54.17865121925164,54.51240539550781,74770400
2019-10-10,55.247154235839844,55.33119457436902,54.57724597451074,54.728513454537506,113013600
2019-10-11,56.71663284301758,57.059989886560345,55.78019754791175,55.93386847365883,166795600
2019-10-14,56.63499450683594,57.17764784685901,56.34686196781524,56.40208648570823,96427600
2019-10-15,56.5029296875,57.06238516671115,56.39728024743835,56.75984658601028,87360000
2019-10-16,56.27482604980469,56.48372515630135,55.99389655879597,56.034714997954104,73903200
2019-10-17,56.49333953857422,56.70223502398383,56.070745319870674,56.44771784318485,67585200
2019-10-18,56.7646598815918,57.045589398505086,56.255621913343404,56.327655968301634,97433600
2019-10-21,57.749107360839844,57.864363302867055,56.983156188347394,57.03117766562347,87247200
2019-10-22,57.61705017089844,58.15489658740651,57.53540962798938,57.90518270314261,82293600
2019-10-23,58.390220642089844,58.404630386944994,57.919604896693365,58.13090385557624,75828800
2019-10-24,58.48625183105469,58.7791876143368,58.06125423337426,58.70955335592496,69275200
2019-10-25,59.20658874511719,59.242603940499954,58.31817850890162,58.38540931615225,73477200
2019-10-28,59.79966735839844,59.847688843365425,59.24020808221215,59.40828511149882,96572800
2019-10-29,58.4166259765625,59.967745243380165,58.24374936097542,59.78045888467337,142839600
2019-10-30,58.409423828125,58.8992525151432,57.91719901292371,58.769590471718864,124522000
2019-10-31,59.73002624511719,59.82847265948915,56.96874904224295,59.365060070154456,139162000
2019-11-01,61.42521286010742,61.45162155934046,59.82607232816422,59.917312039179826,151125200
2019-11-04,61.8286018371582,61.91264217896342,61.31956753037255,61.78777973024419,103272000
2019-11-05,61.739768981933594,61.99428616447251,61.54527957504271,61.720555990265,79897600
2019-11-06,61.76616668701172,61.826194451970366,61.31716017753835,61.65331419578515,75864400
2019-11-07,62.47901916503906,62.70058775080912,62.161119287475856,62.31284456311313,94940400
2019-11-08,62.65001678466797,62.722263418043795,61.85767774048204,62.30080757426929,69986400
2019-11-11,63.1461181640625,63.2111401219824,62.20205401612884,62.206868007587815,81821200
2019-11-12,63.08833312988281,63.28822775645039,62.837873203264316,62.989591152239775,87388800
2019-11-13,63.69281005859375,63.76746735630996,62.87398310487646,62.888432430266306,102734400
2019-11-14,63.25210952758789,63.79157076632971,63.12205821124544,63.51942947548323,89182800
2019-11-15,64.00350189208984,64.00831588526924,63.341214024330995,63.50256731633181,100206400
2019-11-18,64.32620239257812,64.40567368628587,63.635016010866224,64.01311651070851,86703200
2019-11-19,64.1311264038086,64.54294688011666,63.91437917152046,64.51886222106107,76167200
2019-11-20,63.384559631347656,64.08056012443966,62.71263645285633,63.95051616700854,106234400
2019-11-21,63.100364685058594,63.582028456160344,62.900470104272074,63.50496048887865,121395200
2019-11-22,63.044979095458984,63.38214231017823,62.81859650494602,63.240052360746795,65325200
2019-11-25,64.15039825439453,64.16725825293672,63.22319387946589,63.26895253287637,84020400
2019-11-26,63.649471282958984,64.34065772923968,63.21838008089831,64.2876744119495,105207600
2019-11-27,64.50444030761719,64.538160314546,63.89513565756925,63.96015765000588,65235600
2019-11-29,64.36233520507812,64.54295915794552,64.03721061999535,64.20579591584789,46617600
2019-12-02,63.618160247802734,64.60316190902952,63.4471716441627,64.36714398387619,94487200
2019-12-03,62.483856201171875,62.50311952452636,61.72282631052434,62.20930423351439,114430400
2019-12-04,63.035343170166016,63.41345104116114,62.780061927870314,62.87398990266559,67181600
2019-12-05,63.960140228271484,64.03480488761794,63.2737751129012,63.52905636870785,74424400
2019-12-06,65.19560241699219,65.26544572676671,64.37436474563619,64.41772007388622,106075600
2019-12-09,64.2828598022461,65.21728148518294,63.79878528754208,65.02461888758106,128042400
2019-12-10,64.65855407714844,65.04147593348435,64.02756829699055,64.68745273051618,90420400
2019-12-11,65.21005249023438,65.28953113493121,64.6633667099047,64.73802401273718,78756800
2019-12-12,65.37623596191406,65.64115256416365,64.3791955584024,64.48997619221315,137310400
2019-12-13,66.26490020751953,66.30102352499274,65.248589228168,65.37622984964455,133587600
2019-12-16,67.39923858642578,67.62321792745732,66.70564861456403,66.71046260860425,128186000
2019-12-17,67.53170013427734,67.85922811740664,67.143956803204,67.32940214182528,114158400
2019-12-18,67.37030792236328,67.89050566637485,67.22099333233885,67.38475724722979,116028400
2019-12-19,67.43777465820312,67.71714066290718,67.18009000136882,67.31254466282935,98369200
2019-12-20,67.2980728149414,68.07114122602003,67.08613954782287,67.96999593464518,275978000
2019-12-23,68.39625549316406,68.45646346454889,67.52203457271943,67.56056855635842,98572000
2019-12-24,68.46129608154297,68.61061806486987,68.13617882730028,68.562448734815,48478800
2019-12-26,69.81961059570312,69.83647060071867,68.56487785103917,68.59377651700305,93121200
2019-12-27,69.79308319091797,70.7973554694835,69.38848735406549,70.11098306970483,146266000
2019-12-30,70.20733642578125,70.4891130772608,68.69009788596185,69.71122313309827,144114400
2019-12-31,70.72029876708984,70.72752343141342,69.72566166410049,69.82440364292783,100805600
2020-01-02,72.33386993408203,72.39407791515757,71.09117632272992,71.34404690340438,135480400
2020-01-03,71.63065338134766,72.38927264137095,71.40668140593664,71.56322072155912,146322800
2020-01-06,72.2014389038086,72.23997291016137,70.5035760497976,70.75404341628553,118387200
2020-01-07,71.86185455322266,72.46633779595872,71.6426965801033,72.21105649751387,108872000
2020-01-08,73.017822265625,73.31886213203573,71.56560624404386,71.56560624404386,132079200
2020-01-09,74.56880950927734,74.76147215954668,73.74275755557424,73.9932175310026,170108400
2020-01-10,74.73736572265625,75.30091887725054,74.23643856809193,74.80239504412852,140644800
2020-01-13,76.3340835571289,76.36057889021191,74.93485068528152,75.05286332420356,121532000
2020-01-14,75.30333709716797,76.48100893453174,75.18051779267843,76.27148630079421,161954400
2020-01-15,74.9806137084961,75.98247543934815,74.54952248725758,75.10344034713454,121923600
2020-01-16,75.91984558105469,76.03063354644571,75.16122656820497,75.52247441714353,108829200
2020-01-17,76.76036834716797,76.76277166888072,75.86206254796348,76.16791647174253,137816400
2020-01-21,76.24016571044922,76.83019952815127,76.10288974668396,76.3894803308505,110843200
2020-01-22,76.51231384277344,77.06381371935198,76.41838585398544,76.72423978617735,101832400
2020-01-23,76.88077545166016,76.96024675038308,76.01859307367198,76.56528622859716,104472000
2020-01-24,76.65921783447266,77.86819158420508,76.46895853504518,77.1264324079885,146537600
2020-01-27,74.40502166748047,75.08416206919466,73.42483402812097,74.67234156024762,161940000
2020-01-28,76.50988006591797,76.68086864175731,75.18530473421498,75.28404668634916,162234000
2020-01-29,78.1114273071289,78.95674973344263,77.39856685210137,78.13792264122904,216229200
2020-01-30,77.99824523925781,78.05122856412287,76.76518678742532,77.19627805111793,126743200
2020-01-31,74.53988647460938,77.71163859900423,74.24607125177067,77.29018275843434,199588400
2020-02-03,74.33517456054688,75.498389394716,72.78421654858387,73.28514366287956,173788400
2020-02-04,76.78926849365234,76.97952779146334,75.53212542449515,75.93672133535755,136616400
2020-02-05,77.41543579101562,78.21258898353346,76.81335589638837,77.91395235806485,118826800
2020-02-06,78.32096099853516,78.32337167005116,77.12884718583062,77.6851684350144,105425600
2020-02-07,77.25636291503906,78.06989154294402,76.76631409771366,77.82124622907054,117684000
2020-02-10,77.62329864501953,77.62329864501953,75.7644959675757,75.84415588740227,109348800
2020-02-11,77.15497589111328,78.19059906005786,76.9377141953968,78.11818095050265,94323200
2020-02-12,78.98722076416016,78.99204618157108,77.60397618630914,77.60397618630914,113730400
2020-02-13,78.42475891113281,78.7506551305069,78.05782821966719,78.26060628866534,94747600
2020-02-14,78.4440689086914,78.69271421468866,77.93712009409066,78.3933688702963,80113600
2020-02-18,77.00769805908203,77.18875064072564,75.94793341167819,76.1289859933218,152531200
2020-02-19,78.12300109863281,78.35233737517142,77.24912158938099,77.24912158938099,93984000
2020-02-20,77.321533203125,78.3716398349872,76.81700080414447,77.88400744802773,100566000
2020-02-21,75.5713882446289,77.35778064143899,74.95581205860155,76.9160079617277,129554000
2020-02-24,71.98169708251953,73.43011814732492,69.8211400810818,71.75960997813098,222195200
2020-02-25,69.54351043701172,73.03179362770307,69.07277807692655,72.65037937541128,230673600
2020-02-26,70.6467514038086,71.9092946933909,69.16212096129591,69.16936277352076,198054800
2020-02-27,66.02869415283203,69.04141300899963,65.89350875868202,67.85853712666133,320605600
2020-02-28,65.99008178710938,67.20917433611869,61.88863715289679,62.10348988405487,426510000
2020-03-02,72.1337661743164,72.76865844299596,67.04256816593558,68.14336733709636,341397200
2020-03-03,69.84286499023438,73.3866667341741,68.99311992366323,73.30700681770827,319475600
2020-03-04,73.08250427246094,73.2418314905751,70.76261982320094,71.56166493954149,219178400
2020-03-05,70.7119140625,72.31241302487865,70.34739243241086,71.33955724756618,187572800
2020-03-06,69.77286529541016,70.20497969740977,67.88992061879122,68.07579869358199,226176800
2020-03-09,64.2543716430664,67.13189718407227,63.489119320777824,63.670171942415024,286744800
2020-03-10,68.88207244873047,69.14761776690831,65.02685833500999,66.9025682079639,285290000
2020-03-11,66.48975372314453,67.88748182990133,65.62794159632746,66.96290981260235,255598800
2020-03-12,59.923587799072266,65.17894285229022,59.86806602728879,61.78481034349421,418474000
2020-03-13,67.10294342041016,67.5736832780311,61.06302571813862,63.94538830639056,370732000
2020-03-16,58.47035217285156,62.54282496971143,57.9368487366503,58.40758489593045,322423600
2020-03-17,61.04128646850586,62.1879493594709,57.550590391518064,59.74977632698614,324056000
2020-03-18,59.5470085144043,60.350882714180244,57.2416040580175,57.88132562490314,300233600
2020-03-19,59.090755462646484,61.03646731467495,58.56691024737155,59.72081881991735,271857200
2020-03-20,55.33933639526367,60.7926402539027,55.03999474688709,59.67011183513416,401693200
2020-03-23,54.163700103759766,55.160697700443244,51.32479637531141,55.05930867623348,336752800
2020-03-24,59.59769821166992,59.79323446043245,56.56084169108887,57.05813231967632,287531200
2020-03-25,59.26939392089844,62.34245973328567,58.97488132854125,60.53193331315153,303602000
2020-03-26,62.388336181640625,62.44627067816228,59.472180756044146,59.51080620940923,252087200
2020-03-27,59.80530548095703,61.767913466106,59.638736473627105,61.01473571142301,204216800
2020-03-30,61.51202392578125,61.683422027854625,60.206030134757754,60.529513617295876,167976400
2020-03-31,61.386497497558594,63.366005560924876,60.833685075362965,61.70273919270683,197002000
2020-04-01,58.15652084350586,60.04188167908633,57.726822887688364,59.50596558883749,176218400
2020-04-02,59.126956939697266,59.18006600388776,57.188487147319506,58.018915768998035,165934000
2020-04-03,58.27721405029297,59.3128333420279,57.688188979235456,58.61276473473643,129880000
2020-04-06,63.36117172241211,63.51566611882468,60.20120105165565,60.568131689303875,201820400
2020-04-07,62.6273193359375,65.5893455207901,62.52351758063344,65.3720764386448,202887200
2020-04-08,64.23023223876953,64.54405384793799,63.06184016051964,63.42635444288139,168895200
2020-04-09,64.69371032714844,65.19583364514321,63.899498254908295,64.86511208653789,161834800
2020-04-13,65.96350860595703,66.07214313145124,64.17229133387406,64.77097468626023,131022800
2020-04-14,69.29486846923828,69.58455560243435,67.12223707141726,67.59297682109842,194994800
2020-04-15,68.6623764038086,69.12104145125336,67.74504630891909,68.17232773147242,131154400
2020-04-16,69.20793914794922,69.57246062788307,68.16024930910858,69.37450807804834,157125200
